timestamp,ActivePower,Pitch,GenRPM,WindSpeed,WindDirection,YawAngle,AirHumidity,AirPressure,TSR,YawOffset,TI_0
2023-10-26 23:30:00+00:00,193.75493197278905,-3.462707518670533,6.333333333333333,4.027175843694492,208.4545356208492,208.4545356208492,86.0,990.0,12.680929737228581,0.0,0.09233712425128687
2023-10-26 23:40:00+00:00,325.0035836177477,-3.4592526060830657,6.333333333333333,4.467785467128026,210.40341957264172,210.40341957264172,86.0,990.0,11.430346038119358,0.0,0.09268082694830122
2023-10-26 23:50:00+00:00,203.688849557522,-3.4715925340299254,6.333333333333333,3.879437148217635,213.15129036294027,213.15129036294027,86.0,990.0,13.16385134292403,0.0,0.09218512624990306
2023-10-27 00:00:00+00:00,88.42010582010585,-3.473680238298324,6.333333333333333,3.6579061371841135,221.11842756651632,221.1184275665163,86.0,990.0,13.961083745212475,2.842170943040401e-14,0.09192135882951878
2023-10-27 00:10:00+00:00,67.01431127012522,-3.45490266469666,4.5,3.535969289827256,227.4735858828145,227.4735858828145,86.0,986.0,10.261795896630872,0.0,0.09175742855450986
2023-10-27 00:20:00+00:00,112.77090909090911,-3.4437440232643017,4.5,3.563657587548637,229.5694326275224,229.5694326275224,86.0,986.0,10.182065548537185,0.0,0.0917958360135801
2023-10-27 00:30:00+00:00,95.47527075812276,-3.440801834160427,4.5,3.582463503649634,225.9166589902246,225.91665899022465,86.0,986.0,10.128615437951112,-5.684341886080802e-14,0.09182152453459022
2023-10-27 06:50:00+00:00,622.0464944649449,13.359032962421576,6.631578947368421,6.418844133099828,111.64058170395356,111.64058170395356,90.0,989.0,8.330660909491506,0.0,0.09245522133875474
2023-10-27 08:50:00+00:00,51.93862212943629,24.82842421398996,4.3,4.315876494023904,133.34421097766625,133.34421097766625,92.0,984.0,8.033758836271119,0.0,0.09258050787418569
2023-10-27 09:00:00+00:00,319.77394366197177,-3.4673170180824715,5.1,4.359335727109515,123.29396680402353,123.29396680402353,92.0,984.0,9.43342068832986,0.0,0.09261113179650804
2023-10-27 09:10:00+00:00,891.4827526132402,-3.4649999449029565,6.5,5.752816635160681,123.29396680402353,123.29396680402353,91.0,984.0,9.110708851217506,0.0,0.09282466047941923
2023-10-27 09:20:00+00:00,248.63315972222225,-3.4609817608920013,6.5,3.9895045871559622,134.4652786185602,134.4652786185602,91.0,984.0,13.137530310437205,0.0,0.09230015785881016
2023-10-27 09:30:00+00:00,518.102513464991,-3.457814755263152,6.5,4.87355432780847,135.6458486128488,135.6458486128488,91.0,984.0,10.754417394780198,0.0,0.09285863554593636
2023-10-27 09:40:00+00:00,823.4520547945208,-3.4544486102042544,6.5,5.670418181818184,131.987498067371,131.987498067371,91.0,984.0,9.243099143101306,0.0,0.09285070674123275
2023-10-27 09:50:00+00:00,976.6196551724142,-3.4037499335305443,7.0,5.751281138790036,133.10469256188708,133.10469256188708,91.0,984.0,9.814152124959655,0.0,0.09282518701127727
2023-10-27 10:00:00+00:00,1578.6820205479455,-3.3364406022648354,7.954545454545454,6.774390681003588,134.5625,134.5625,91.0,984.0,9.468135664311806,0.0,0.09214984351690929
2023-10-27 10:10:00+00:00,1968.465043478261,-3.3457594174373,8.529411764705882,7.264339963833636,132.72726948626746,132.72726948626746,88.0,984.0,9.46765150222125,0.0,0.09161758550099515
2023-10-27 10:20:00+00:00,2422.085387323943,-3.4627710035048334,9.25,7.7198679245283,135.27602521122986,135.27602521122986,88.0,984.0,9.661647882212323,0.0,0.09101751797597711
2023-10-27 10:30:00+00:00,2633.8112676056357,-3.57303991317749,9.5,8.130181818181821,146.09522704022856,146.09522704022856,88.0,984.0,9.421991116941834,0.0,0.09039939636304709
2023-10-27 10:40:00+00:00,2183.4520353982302,-3.430057088306972,9.5,7.624380952380952,146.70650471384863,146.70650471384863,88.0,984.0,10.047045307476353,0.0,0.09115114472705269
2023-10-27 10:50:00+00:00,2099.4033868092706,-3.406432694161845,8.333333333333334,7.28561567164179,139.60795053142334,139.60795053142334,88.0,984.0,9.222992157454756,0.0,0.09159172589319481
2023-10-27 11:00:00+00:00,2314.8923857868003,-3.456084260021348,9.5,7.570441458733208,140.96508524381414,140.9650852438141,88.0,984.0,10.11863063568942,5.684341886080802e-14,0.09122483746394622
2023-10-27 11:10:00+00:00,1894.9976068376056,-3.423493078310196,9.333333333333334,6.985008787346224,144.3977391857219,144.3977391857219,88.0,989.0,10.774302457905437,0.0,0.09193623117599362
2023-10-27 11:20:00+00:00,985.4180102915956,-3.4324886248661923,6.5,6.02695652173913,152.08695969903624,152.08695969903624,88.0,989.0,8.69630256139059,0.0,0.0927061168916466
2023-10-27 11:30:00+00:00,399.19536178107626,-3.4595685659670363,6.5,4.582283464566929,150.28120736855874,150.28120736855868,88.0,989.0,11.438017277340826,5.684341886080802e-14,0.0927441182518243
2023-10-27 11:40:00+00:00,62.90212389380535,-3.4333332777023315,4.5,3.2255762081784387,146.55683065025488,146.55683065025488,88.0,989.0,11.249275418438605,0.0,0.09127840874514373
2023-10-27 12:30:00+00:00,73.60917431192658,-3.4330621438733697,3.5,3.2661718749999995,103.24530154137892,103.24530154137892,92.0,989.0,8.640688575137618,0.0,0.09134617883830029
2023-10-27 12:40:00+00:00,12.642039355992845,-3.4202314217885337,3.466666666666667,2.841714801444044,115.52254228552448,115.52254228552448,92.0,989.0,9.836734244314913,0.0,0.09055927391680783
2023-10-27 13:30:00+00:00,53.15097001763671,-3.4422114881185384,3.6,3.1800359712230217,130.29858700365867,130.29858700365867,92.0,989.0,9.128298038718594,0.0,0.09120052391163917
2023-10-27 13:40:00+00:00,115.0239285714286,-3.442863579229875,3.6,3.4666795366795373,134.97499776040814,134.97499776040814,92.0,989.0,8.373521639953386,0.0,0.09165824179620469
2023-10-27 13:50:00+00:00,58.15921985815602,-3.417192055086784,3.5,3.1031868131868148,134.90000885618048,134.90000885618048,92.0,989.0,9.094513383732053,0.0,0.09106460351196816
2023-10-27 14:10:00+00:00,8.296847635726792,-3.4089098835443434,3.5,2.7486940966010724,131.56618062148584,131.5661806214859,91.0,990.0,10.267411728226323,-5.684341886080802e-14,0.09036324678215683
2023-10-27 14:30:00+00:00,32.735611510791365,-3.4340182003909594,3.533333333333333,3.0092543021032507,133.15582218098143,133.15582218098143,91.0,990.0,9.467712545809924,0.0,0.09089074472638038
2023-10-27 14:40:00+00:00,94.21672597864764,-3.448438968891051,3.533333333333333,3.3863051470588235,142.31250425427686,142.31250425427686,91.0,990.0,8.413522548108546,0.0,0.09153764695418998
2023-10-27 14:50:00+00:00,45.734759358288784,-3.4288669372427054,3.533333333333333,3.002619502868069,141.91666510554688,141.91666510554688,91.0,990.0,9.48863306933875,0.0,0.09087814093195123
2023-10-27 15:00:00+00:00,48.07743055555557,-3.4282709672072222,5.0,3.195807017543861,147.7005375354396,147.7005375354396,91.0,990.0,12.615625880956587,0.0,0.0912277195044867
2023-10-27 15:10:00+00:00,210.98606271777007,-3.4452092492303183,4.5,4.179028037383177,158.42491586944675,158.42491586944675,92.0,990.0,8.682735512749346,0.0,0.09247386858889624
2023-10-27 15:20:00+00:00,406.3838709677421,-3.455256854121393,6.333333333333333,4.709294117647058,167.56263659748367,167.56263659748367,92.0,990.0,10.84415894135526,0.0,0.09280216474428324
2023-10-27 15:30:00+00:00,408.572934973638,-3.465148087784096,6.333333333333333,4.541730418943534,178.0457502649175,178.0457502649175,92.0,990.0,11.244245959722383,0.0,0.09272290011733292
2023-10-27 15:40:00+00:00,459.1933104631217,-3.463571366242,6.333333333333333,4.709871086556173,190.76654305008216,190.76654305008216,92.0,990.0,10.842830509549024,0.0,0.09280239958413786
2023-10-27 15:50:00+00:00,535.1064124783364,-3.4701837643104443,6.333333333333333,4.999892857142855,201.90001708123563,201.90001708123563,92.0,990.0,10.21388565164907,0.0,0.09288808848449143
2023-10-27 16:00:00+00:00,463.18461538461537,-3.46697074131374,6.333333333333333,4.837490774907748,208.47024930638665,208.4702493063866,92.0,990.0,10.556781664214743,5.684341886080802e-14,0.09284801214042787
2023-10-27 16:10:00+00:00,594.253806228374,-3.453749934832255,6.333333333333333,5.114626334519575,208.47024930638665,208.4702493063866,91.0,990.0,9.984763416377907,5.684341886080802e-14,0.09290451658431453
2023-10-27 16:20:00+00:00,482.94727592267134,-3.462966970471672,6.333333333333333,4.810663983903421,213.6375045507399,213.6375045507399,91.0,990.0,10.615651827737244,0.0,0.09283946521650818
2023-10-27 16:30:00+00:00,467.2140070921986,-3.465220528490403,6.333333333333333,4.798324125230205,213.6375045507399,213.6375045507399,91.0,990.0,10.642952118392799,0.0,0.09283534847922142
2023-10-27 16:40:00+00:00,476.6927943760982,-3.458419054746628,6.333333333333333,4.765438931297709,213.39773427617743,213.39773427617743,91.0,990.0,10.716396673967516,0.0,0.09282380530908077
